189578 getPopulationofCountry French Guiana Zone:4 (turnaround time: 145 ms, execution time: 12 ms, waiting time: 86 ms, processed by Server 4)
1259 getNumberofCities Netherlands 21438 max Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 86 ms, processed by Server 4)
163 getNumberofCities Netherlands 21438 min Zone:4 (turnaround time: 86 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 4)
158 getNumberofCities Slovakia 51619 max Zone:2 (turnaround time: 95 ms, execution time: 8 ms, waiting time: 86 ms, processed by Server 2)
23 getNumberofCities Belgium 64374 min Zone:4 (turnaround time: 97 ms, execution time: 11 ms, waiting time: 84 ms, processed by Server 4)
40 getNumberofCities Hungary 53020 min Zone:3 (turnaround time: 85 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 3)
60 getNumberofCities Hungary 31266 min Zone:1 (turnaround time: 101 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
60 getNumberofCities Hungary 31266 min Zone:1 (turnaround time: 98 ms, execution time: 1 ms, waiting time: 95 ms, processed by Server 1)
11 getNumberofCities Paraguay 70751 min Zone:1 (turnaround time: 96 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 1)
26 getNumberofCities Kazakhstan 66910 min Zone:2 (turnaround time: 92 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
271 getNumberofCities Kazakhstan 66910 max Zone:2 (turnaround time: 88 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 2)
26 getNumberofCities Kazakhstan 66910 min Zone:2 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 2)
21 getNumberofCities Swaziland 25917 max Zone:5 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 5)
34 getNumberofCities Netherlands 78808 min Zone:5 (turnaround time: 86 ms, execution time: 4 ms, waiting time: 81 ms, processed by Server 5)
34 getNumberofCities Netherlands 78808 min Zone:5 (turnaround time: 89 ms, execution time: 4 ms, waiting time: 83 ms, processed by Server 5)
37 getNumberofCities Chile 61068 min Zone:1 (turnaround time: 82 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 1)
2710 getNumberofCities China 21814 max Zone:3 (turnaround time: 85 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 3)
895 getNumberofCities Thailand 40859 max Zone:1 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 83 ms, processed by Server 1)
25 getNumberofCities Bhutan 49341 max Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
25 getNumberofCities Bhutan 49341 max Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 4)
25 getNumberofCities Bhutan 49341 max Zone:4 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 85 ms, processed by Server 4)
1 getNumberofCities Bhutan 49341 min Zone:4 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 4)
3 getNumberofCities Tokelau 36857 max Zone:2 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 2)
16 getNumberofCities Belarus 97215 min Zone:4 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 4)
89 getNumberofCities Comoros 77075 max Zone:2 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 2)
2 getNumberofCities Tajikistan 86312 min Zone:5 (turnaround time: 89 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 5)
90 getNumberofCities Tajikistan 86312 max Zone:5 (turnaround time: 86 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 5)
110 getNumberofCountries 17 24006 min Zone:4 (turnaround time: 99 ms, execution time: 11 ms, waiting time: 83 ms, processed by Server 4)
200 getNumberofCountries 9 100973 max Zone:3 (turnaround time: 111 ms, execution time: 28 ms, waiting time: 82 ms, processed by Server 3)
71 getNumberofCountries 9 100973 min Zone:3 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 3)
71 getNumberofCountries 9 100973 min Zone:3 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 3)
91 getNumberofCountries 8 84126 min Zone:5 (turnaround time: 92 ms, execution time: 7 ms, waiting time: 85 ms, processed by Server 5)
42 getNumberofCountries 26 73308 min Zone:5 (turnaround time: 92 ms, execution time: 5 ms, waiting time: 86 ms, processed by Server 5)
144 getNumberofCountries 26 73308 max Zone:5 (turnaround time: 119 ms, execution time: 35 ms, waiting time: 82 ms, processed by Server 5)
164 getNumberofCountries 16 30719 max Zone:3 (turnaround time: 94 ms, execution time: 12 ms, waiting time: 81 ms, processed by Server 3)
209 getNumberofCountries 4 20342 max Zone:2 (turnaround time: 105 ms, execution time: 18 ms, waiting time: 80 ms, processed by Server 2)
125 getNumberofCountries 19 15081 min Zone:4 (turnaround time: 93 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 4)
58 getNumberofCountries 19 66786 min Zone:2 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 2)
163 getNumberofCountries 19 66786 max Zone:2 (turnaround time: 93 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 2)
58 getNumberofCountries 19 66786 min Zone:2 (turnaround time: 90 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 2)
163 getNumberofCountries 19 66786 max Zone:2 (turnaround time: 94 ms, execution time: 5 ms, waiting time: 86 ms, processed by Server 2)
140 getNumberofCountries 29 81193 max Zone:2 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 2)
209 getNumberofCountries 5 51758 max Zone:1 (turnaround time: 110 ms, execution time: 27 ms, waiting time: 82 ms, processed by Server 1)
140 getNumberofCountries 3 69034 min Zone:2 (turnaround time: 86 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 2)
41 getNumberofCountries 21 108445 min Zone:4 (turnaround time: 85 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 4)
41 getNumberofCountries 21 108445 min Zone:4 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 4)
211 getNumberofCountries 4 99204 max Zone:3 (turnaround time: 101 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 3)
141 getNumberofCountries 28 66134 max Zone:2 (turnaround time: 87 ms, execution time: 4 ms, waiting time: 81 ms, processed by Server 2)
141 getNumberofCountries 28 66134 max Zone:2 (turnaround time: 93 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 2)
44 getNumberofCountries 28 66134 min Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 2)
119 getNumberofCountries 9 40154 min Zone:3 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 3)
41 getNumberofCountries 27 88158 min Zone:5 (turnaround time: 87 ms, execution time: 1 ms, waiting time: 84 ms, processed by Server 5)
41 getNumberofCountries 27 88158 min Zone:5 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 5)
46 getNumberofCountries 26 64084 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
75 getNumberofCountries 19 46012 min Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
163 getNumberofCountries 20 95361 max Zone:3 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 3)
209 getNumberofCountries 6 54030 max Zone:3 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 3)
209 getNumberofCountries 6 54030 max Zone:3 (turnaround time: 88 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 3)
124 getNumberofCountries 6 54030 min Zone:3 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 3)
209 getNumberofCountries 6 54030 max Zone:3 (turnaround time: 91 ms, execution time: 5 ms, waiting time: 86 ms, processed by Server 3)
142 getNumberofCountries 29 102724 max Zone:5 (turnaround time: 88 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 5)
98 getNumberofCountries 6 90805 min Zone:3 (turnaround time: 84 ms, execution time: 1 ms, waiting time: 82 ms, processed by Server 3)
166 getNumberofCountries 13 18699 max Zone:1 (turnaround time: 85 ms, execution time: 4 ms, waiting time: 80 ms, processed by Server 1)
171 getNumberofCountries 17 74290 max Zone:3 (turnaround time: 89 ms, execution time: 4 ms, waiting time: 84 ms, processed by Server 3)
59 getNumberofCountries 17 74290 min Zone:3 (turnaround time: 84 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 3)
42 getNumberofCountries 24 88193 min Zone:2 (turnaround time: 85 ms, execution time: 4 ms, waiting time: 80 ms, processed by Server 2)
122 getNumberofCountries 25 11120 max Zone:3 (turnaround time: 88 ms, execution time: 5 ms, waiting time: 82 ms, processed by Server 3)
122 getNumberofCountries 25 11120 max Zone:3 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 3)
120 getNumberofCountries 25 11120 min Zone:3 (turnaround time: 87 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 3)
142 getNumberofCountries 19 12973 max Zone:4 (turnaround time: 88 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 4)
54 getNumberofCountries 20 68881 min Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 1)
54 getNumberofCountries 20 68881 min Zone:1 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
58 getNumberofCountries 30 39640 min Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
149 getNumberofCountries 25 70508 max Zone:4 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 4)
154 getNumberofCountries 19 26043 max Zone:2 (turnaround time: 88 ms, execution time: 4 ms, waiting time: 83 ms, processed by Server 2)
128 getNumberofCountries 11 28122 min Zone:5 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 5)
128 getNumberofCountries 11 28122 min Zone:5 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 85 ms, processed by Server 5)
183 getNumberofCountries 11 28122 max Zone:5 (turnaround time: 87 ms, execution time: 4 ms, waiting time: 82 ms, processed by Server 5)
183 getNumberofCountries 11 28122 max Zone:5 (turnaround time: 90 ms, execution time: 4 ms, waiting time: 85 ms, processed by Server 5)
53 getNumberofCountries 20 69109 min Zone:1 (turnaround time: 86 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 1)
149 getNumberofCountries 17 14449 max Zone:1 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 1)
116 getNumberofCountries 5 86194 min Zone:3 (turnaround time: 83 ms, execution time: 1 ms, waiting time: 81 ms, processed by Server 3)
215 getNumberofCountries 3 29929 max Zone:3 (turnaround time: 92 ms, execution time: 7 ms, waiting time: 85 ms, processed by Server 3)
158 getNumberofCountries 3 29929 min Zone:3 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 3)
141 getNumberofCountries 20 14976 max Zone:2 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 2)
210 getNumberofCountries 6 100259 max Zone:3 (turnaround time: 181 ms, execution time: 96 ms, waiting time: 84 ms, processed by Server 3)
94 getNumberofCountries 6 100259 min Zone:3 (turnaround time: 160 ms, execution time: 3 ms, waiting time: 156 ms, processed by Server 3)
94 getNumberofCountries 6 100259 min Zone:3 (turnaround time: 141 ms, execution time: 3 ms, waiting time: 137 ms, processed by Server 3)
176 getNumberofCountries 15 65925 max Zone:3 (turnaround time: 124 ms, execution time: 7 ms, waiting time: 115 ms, processed by Server 3)
143 getNumberofCountries 4 46769 min Zone:5 (turnaround time: 114 ms, execution time: 14 ms, waiting time: 85 ms, processed by Server 5)
211 getNumberofCountries 4 46769 max Zone:5 (turnaround time: 131 ms, execution time: 5 ms, waiting time: 88 ms, processed by Server 5)
207 getNumberofCountries 7 82652 max Zone:1 (turnaround time: 106 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 1)
194 getNumberofCountries 9 25786 max Zone:2 (turnaround time: 100 ms, execution time: 5 ms, waiting time: 85 ms, processed by Server 2)
93 getNumberofCountries 7 92846 min Zone:4 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 83 ms, processed by Server 4)
94 getNumberofCountries 6 101404 min Zone:4 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 81 ms, processed by Server 4)
210 getNumberofCountries 6 101404 max Zone:4 (turnaround time: 98 ms, execution time: 14 ms, waiting time: 82 ms, processed by Server 4)
210 getNumberofCountries 6 101404 max Zone:4 (turnaround time: 89 ms, execution time: 6 ms, waiting time: 82 ms, processed by Server 4)
210 getNumberofCountries 6 101404 max Zone:4 (turnaround time: 92 ms, execution time: 6 ms, waiting time: 85 ms, processed by Server 4)
145 getNumberofCountries 20 17670 max Zone:4 (turnaround time: 87 ms, execution time: 5 ms, waiting time: 81 ms, processed by Server 4)
40 getNumberofCountries 24 97783 min Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
177 getNumberofCountries 3 15643 min Zone:2 (turnaround time: 86 ms, execution time: 3 ms, waiting time: 82 ms, processed by Server 2)
40 getNumberofCountries 23 104278 min Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 82 ms, processed by Server 1)
40 getNumberofCountries 23 104278 min Zone:1 (turnaround time: 85 ms, execution time: 2 ms, waiting time: 83 ms, processed by Server 1)
198 getNumberofCountries 8 22767 max Zone:1 (turnaround time: 89 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 1)
183 getNumberofCountries 12 45625 max Zone:2 (turnaround time: 90 ms, execution time: 5 ms, waiting time: 84 ms, processed by Server 2)
99 getNumberofCountries 12 45625 min Zone:2 (turnaround time: 89 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 2)
183 getNumberofCountries 12 45625 max Zone:2 (turnaround time: 93 ms, execution time: 9 ms, waiting time: 83 ms, processed by Server 2)
70 getNumberofCountries 16 61563 min Zone:2 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 2)
91 getNumberofCountries 27 19248 min Zone:3 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 3)
91 getNumberofCountries 27 19248 min Zone:3 (turnaround time: 87 ms, execution time: 3 ms, waiting time: 81 ms, processed by Server 3)
170 getNumberofCountries 18 84800 max Zone:3 (turnaround time: 93 ms, execution time: 7 ms, waiting time: 85 ms, processed by Server 3)
192 getNumberofCountries 10 61397 max Zone:2 (turnaround time: 92 ms, execution time: 8 ms, waiting time: 83 ms, processed by Server 2)
60 getNumberofCountries 18 67628 min Zone:4 (turnaround time: 87 ms, execution time: 2 ms, waiting time: 84 ms, processed by Server 4)
44 getNumberofCountries 28 65224 min Zone:1 (turnaround time: 88 ms, execution time: 3 ms, waiting time: 83 ms, processed by Server 1)
44 getNumberofCountries 28 65224 min Zone:1 (turnaround time: 88 ms, execution time: 2 ms, waiting time: 86 ms, processed by Server 1)
140 getNumberofCountries 28 65224 max Zone:1 (turnaround time: 94 ms, execution time: 8 ms, waiting time: 85 ms, processed by Server 1)
140 getNumberofCountries 28 65224 max Zone:1 (turnaround time: 95 ms, execution time: 8 ms, waiting time: 85 ms, processed by Server 1)
58 getNumberofCountries 20 64849 min Zone:5 (turnaround time: 91 ms, execution time: 4 ms, waiting time: 86 ms, processed by Server 5)
202 getNumberofCountries 7 29867 max Zone:4 (turnaround time: 101 ms, execution time: 11 ms, waiting time: 86 ms, processed by Server 4)
200 getNumberofCountries 9 86474 max Zone:2 (turnaround time: 105 ms, execution time: 18 ms, waiting time: 86 ms, processed by Server 2)
169 getNumberofCountries 2 31150 min Zone:2 (turnaround time: 89 ms, execution time: 3 ms, waiting time: 85 ms, processed by Server 2)
218 getNumberofCountries 2 31150 max Zone:2 (turnaround time: 92 ms, execution time: 8 ms, waiting time: 82 ms, processed by Server 2)
152 getNumberofCountries 15 12716 max Zone:2 (turnaround time: 119 ms, execution time: 24 ms, waiting time: 88 ms, processed by Server 2)
